forecast_date,target,target_end_date,location,type,quantile,value
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.550,448
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.550,629
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.550,701
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.550,711
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.600,621
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.600,865
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.600,970
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.600,1007
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.650,801
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.650,1109
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.650,1249
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.650,1313
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.700,991
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.700,1367
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.700,1542
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.700,1635
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.750,1195
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.750,1645
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.750,1859
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.750,1983
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.800,1423
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.800,1955
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.800,2212
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.800,2371
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.850,1688
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.850,2316
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.850,2623
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.850,2823
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.900,2022
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.900,2770
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.900,3140
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.900,3391
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.950,2516
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.950,3442
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.950,3907
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.950,4233
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.975,2946
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.975,4026
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.975,4572
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.975,4964
2023-06-01,1 month ahead inc flu hosp,2023-06-01,06,quantile,0.990,3445
2023-06-01,2 month ahead inc flu hosp,2023-07-01,06,quantile,0.990,4705
2023-06-01,3 month ahead inc flu hosp,2023-08-01,06,quantile,0.990,5345
2023-06-01,4 month ahead inc flu hosp,2023-09-01,06,quantile,0.990,5814
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,point,NA,108
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,point,NA,105
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,point,NA,102
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,point,NA,101
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.350,24
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.350,12
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.350,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.350,5
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.400,53
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.400,44
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.400,40
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.400,38
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.450,81
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.450,75
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.450,71
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.450,69
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.500,108
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.500,105
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.500,102
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.500,101
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.550,136
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.550,135
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.550,133
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.550,132
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.600,164
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.600,165
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.600,165
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.600,164
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.650,193
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.650,197
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.650,197
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.650,197
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.700,224
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.700,230
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.700,231
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.700,232
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.750,257
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.750,266
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.750,268
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.750,269
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.800,294
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.800,306
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.800,309
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.800,311
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.850,336
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.850,352
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.850,357
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.850,360
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.900,390
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.900,411
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.900,418
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.900,421
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.950,470
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.950,498
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.950,507
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.950,512
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.975,540
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.975,573
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.975,585
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.975,590
2023-06-01,1 month ahead inc flu hosp,2023-06-01,08,quantile,0.990,620
2023-06-01,2 month ahead inc flu hosp,2023-07-01,08,quantile,0.990,660
2023-06-01,3 month ahead inc flu hosp,2023-08-01,08,quantile,0.990,675
2023-06-01,4 month ahead inc flu hosp,2023-09-01,08,quantile,0.990,682
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,point,NA,111
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,point,NA,106
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,point,NA,104
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,point,NA,102
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.350,22
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.350,11
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.350,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.350,4
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.400,53
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.400,44
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.400,40
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.400,38
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.450,82
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.450,75
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.450,72
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.450,70
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.500,111
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.500,106
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.500,104
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.500,102
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.550,139
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.550,137
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.550,135
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.550,134
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.600,169
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.600,169
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.600,168
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.600,167
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.650,199
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.650,201
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.650,201
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.650,201
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.700,231
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.700,235
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.700,236
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.700,236
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.750,265
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.750,272
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.750,274
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.750,274
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.800,303
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.800,313
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.800,316
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.800,317
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.850,348
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.850,361
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.850,365
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.850,366
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.900,404
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.900,421
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.900,427
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.900,429
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.950,487
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.950,511
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.950,518
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.950,521
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.975,559
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.975,588
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.975,598
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.975,602
2023-06-01,1 month ahead inc flu hosp,2023-06-01,09,quantile,0.990,643
2023-06-01,2 month ahead inc flu hosp,2023-07-01,09,quantile,0.990,678
2023-06-01,3 month ahead inc flu hosp,2023-08-01,09,quantile,0.990,690
2023-06-01,4 month ahead inc flu hosp,2023-09-01,09,quantile,0.990,695
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,point,NA,23
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,point,NA,26
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,point,NA,27
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,point,NA,27
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.250,1
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.250,1
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.250,2
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.250,1
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.300,6
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.300,7
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.300,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.300,7
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.350,11
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.350,12
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.350,12
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.350,12
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.400,15
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.400,17
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.400,17
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.400,17
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.450,19
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.450,22
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.450,22
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.450,22
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.500,23
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.500,26
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.500,27
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.500,27
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.550,27
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.550,31
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.550,32
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.550,31
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.600,32
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.600,36
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.600,36
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.600,36
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.650,36
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.650,40
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.650,41
2023-06-01,4 month ahead inc flu hosp,2023-09-01,10,quantile,0.650,41
2023-06-01,1 month ahead inc flu hosp,2023-06-01,10,quantile,0.700,41
2023-06-01,2 month ahead inc flu hosp,2023-07-01,10,quantile,0.700,46
2023-06-01,3 month ahead inc flu hosp,2023-08-01,10,quantile,0.700,47
